Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T10004447,07/02/24,07:06:39,e90c0445-5335-4458-be82-6b8780b48df7,1bb8a93c-a975-4bfd-984e-41390bb0e212,e7877bcb-c518-4d04-8e3b-c4c38daea623,Investment,Alpha Bank,Purnia,Odisha,19.86.69.51,Failed,iOS,2,Travel bookings,Mobile,-54.12362206777435,27,124.99114702599368,1
T10004448,25/06/23,08:47:19,759ad138-9473-4729-8699-3d72c7ffb983,c3f53ce6-e305-4460-a71d-93bde26043ab,4281c542-ac77-4269-b4bb-1de93ac12677,Bank Transfer,Other,New Delhi,Himachal Pradesh,16.106.248.163,Failed,Android,2,Utilities,Online,42.50357218936902,24,109.25453196077231,1
T10004449,08/11/23,07:11:21,c69bd170-1891-46fb-bb83-5fda828f759d,1ee27078-97b6-451d-a001-7333304b4eea,0a12cca6-f6db-4a2b-b678-cf078c032fda,Other,SamplePay,Secunderabad,Andhra Pradesh,170.84.65.72,Completed,Android,2,Brand Vouchers and OTT,In-store,-6.068171000219463,13,492.8335828011065,1
T10004450,10/12/23,08:20:49,408519dc-e15b-4c01-881a-0d2e28f9a4c9,f3363b1f-cd6a-4b39-af3e-8acbfe4e51ae,9dab1f8e-a2b5-4231-adc1-2a36c4cace9e,Subscription,Sigma Bank,Mumbai,Maharashtra,11.89.236.171,Failed,Android,0,Home delivery,Mobile,1.9358117497404066,11,92.6781715200311,1
T10004451,01/12/23,11:05:35,059078ae-4edf-40a1-8de5-58635a607b4d,54530d38-ad37-4670-8d50-5f12d3a72f58,6e384607-eb15-4812-aea2-202d391d8d58,Bank Transfer,Bank of Data,Chittoor,Kerala,141.9.142.20,Completed,iOS,1,Investment,In-store,7.905594268821817,28,630.8255199696902,1
T10004452,06/07/23,03:37:42,006e3623-c112-4771-aa36-82464441aa4c,14fb2938-8df5-461f-ace7-eea8ddd1ff3a,396c5ed3-e81e-4f84-9137-a1796f98ed27,Bank Transfer,Gamma Bank,Ghaziabad,Assam,199.53.62.78,Completed,Android,0,Other,Online,-80.7120940934694,7,53.75189143598034,1
T10004453,22/03/24,03:25:20,b96dd3be-dd0b-4650-bfe1-7274e8f78852,83f306d3-f19c-4498-a0ec-7b6906e50ec3,476ba25e-2783-425c-b8c0-0eec5e6af61a,Bill Payment,Sigma Bank,Nagaon,Chhattisgarh,85.218.192.81,Pending,MacOS,2,Brand Vouchers and OTT,In-store,-17.748918739300123,0,48.265259959825066,0
T10004454,20/05/23,07:24:34,9efa5952-730d-4229-b182-f38f218e1d58,2e3a50f8-4286-4125-8299-bee3778f796c,05d73ea8-57d3-4e24-8c50-0acb09d35444,Bank Transfer,Sigma Bank,Nanded,Maharashtra,77.32.236.185,Pending,Android,29,Utilities,In-store,11.198131738481946,25,15.578554731945191,0
T10004455,29/03/24,12:16:20,c1d5f460-3f61-4663-89be-c7c60f83b30d,7ff87659-cb25-4498-8001-7e6c027c4a5f,5014d745-9894-4dc3-863b-e852c48fe7c1,Subscription,Alpha Bank,Thrissur,Kerala,179.159.164.20,Failed,Windows,0,Donations and Devotion,In-store,-47.35794930084348,22,67.52088679401673,1
T10004456,08/11/23,03:17:48,9e6a3cb1-bc73-4f3d-9699-fadc7454525d,c7862847-b3b6-4082-a09b-a94980af2a6c,007c6dfe-03fa-41ae-ae4a-9752762ca2d3,Bank Transfer,Sigma Bank,Danapur,Manipur,219.103.21.42,Completed,Windows,2,Investment,In-store,-103.95385499117441,17,241.53750062302393,1
T10004457,13/07/23,12:16:40,b5f0dc78-1683-43d5-ae94-adfb327c24a3,1c45e077-7b01-452b-9ffc-5824adb23f68,e6f8806e-b5e8-4582-b1ca-bbae12691199,Purchase,Gamma Bank,Silchar,Gujarat,159.11.82.70,Failed,Windows,2,Financial services and Taxes,Online,52.19191941523354,1,6.076066720519824,0
T10004458,04/02/24,05:02:03,69a7e344-42c4-423a-8fd3-9e30270c7b05,eea9bb97-645d-4a27-80f3-9be08b94e210,daf44166-a7a6-4c72-9abc-2bc4403a9e96,Other,CReditPAY,Gandhidham,Himachal Pradesh,70.208.157.220,Failed,MacOS,2,Donations and Devotion,In-store,89.02640953828694,8,12.268244354375813,0
T10004459,12/12/23,01:49:27,fc8bade0-2064-4fff-943c-bd0088d0df44,fe2c560b-6f7a-42e5-b361-2a71b022fc94,4729d4d6-d479-48d3-866a-ab46603d724f,Refund,Alpha Bank,Motihari,Arunachal Pradesh,37.220.37.153,Completed,Windows,5,Brand Vouchers and OTT,Mobile,47.94445242892337,20,40.89020058098702,0
T10004460,07/07/23,06:01:00,8360f9c5-ef7e-4130-a0c5-ece54410839e,b2833067-d6bd-4d96-ad67-da52a773c169,f368c8b6-3d2f-4661-912d-188568f19a55,Other,Alpha Bank,Mumbai,Nagaland,30.167.163.168,Pending,MacOS,0,More Services,Mobile,34.40344478720719,13,60.76889568861353,0
T10004461,29/08/23,07:08:16,07c9d2fc-5903-4660-a762-448ba00d69be,91f8096d-7a1d-49a7-89f9-db5d6be2ca44,ad4e0ae5-bf71-4fa0-aa28-76c32c2d9b44,Bill Payment,Dummy Bank,Kirari Suleman Nagar,Goa,157.199.255.230,Failed,MacOS,1,Purchases,Mobile,98.87686133189555,28,509.60359790462525,1
T10004462,15/08/23,03:46:03,1efafeb2-089c-4781-8a0c-57b4562da4d2,36fa184f-96b9-402c-b25b-8a53789e3be1,9209f2ea-0b90-4d12-af21-054682488592,Investment,UPI Pay,Madhyamgram,Punjab,176.187.185.248,Completed,MacOS,2,Financial services and Taxes,Online,-42.695228938343064,7,67.88599406737679,0
T10004463,24/06/23,08:12:41,b9e817d3-4bf6-4bdb-8fc9-ef3a0c6ba598,d940d050-4fef-4ebb-b80d-a01c01c66eeb,155f4f10-a0e0-4ab0-98cb-c8d65382df6f,Purchase,Dummy Bank,Kamarhati,Assam,79.160.173.212,Completed,Windows,1,More Services,In-store,-19.789476796047357,10,38.53752904969121,0
T10004464,29/12/23,03:00:46,29c2eb26-e33e-4359-b936-5e6b13523b0c,23ac0e2d-49bf-4d8e-87ac-6cb5c90c90c9,1dd4d194-c4e0-4469-a052-89fd1001fccb,Investment,Other,Kavali,Maharashtra,17.162.200.125,Failed,MacOS,31,More Services,Online,-74.89562749125062,15,38.29620779200693,0
T10004465,01/04/24,06:11:24,f6da554b-426d-4b26-8df4-648632807ceb,b31e2f0e-e43d-49b5-8cfd-9ddb13e7952a,a3fb634f-de45-4b84-814c-dd37ad66d092,Investment,Gamma Bank,Noida,Mizoram,19.74.0.41,Completed,Windows,0,Investment,In-store,-5.950295859891677,11,373.96977170090145,1
T10004466,22/09/23,07:08:24,2c7de2f3-e59c-407c-8695-fe7e3a3a64eb,dbda73cc-8fab-47ee-b08d-6551312de291,ef402dc1-a3b6-4088-ba56-2526dfa22e72,Purchase,UPI Pay,Ozhukarai,Assam,153.35.154.143,Failed,Android,3,Investment,Online,-88.519191399468,10,2.074582893575547,0
T10004467,05/06/23,09:53:52,f0eaf355-eeed-4bd6-a70b-d0c022e1b051,8de72103-6e61-4ca1-bf4c-62be7dc66a96,1b356ef6-f8b1-486b-986a-1a7f86dc91b2,Bill Payment,SamplePay,Jamalpur,Kerala,63.74.43.172,Completed,Android,2,Travel bookings,Mobile,43.868275874477135,24,76.78068846879627,0
T10004468,21/03/24,12:04:46,72889b24-abda-41ea-905c-0b51f457d930,d4c9ae67-b09e-4811-8a27-93b8b59b1bff,1ad055a1-01cf-42b3-a27a-c3e3dfc33d1f,Purchase,Bank of Data,Raichur,Kerala,172.251.96.211,Pending,iOS,3,Financial services and Taxes,Mobile,23.80030505961712,30,13.97467384016692,0
T10004469,24/09/23,06:59:38,24abd732-97ca-4334-a85d-8760910d2146,478510f9-6555-4a48-810d-c33730a2870f,67afc7b9-c188-4e9a-b16c-e340150a17ed,Bank Transfer,CReditPAY,Raebareli,Himachal Pradesh,192.139.253.206,Pending,Android,1,Home delivery,In-store,-6.5080652205074605,29,36.59533180773622,0
T10004470,01/12/23,11:39:32,059078ae-4edf-40a1-8de5-58635a607b4d,54530d38-ad37-4670-8d50-5f12d3a72f58,6e384607-eb15-4812-aea2-202d391d8d58,Bank Transfer,Bank of Data,Chittoor,Kerala,141.9.142.20,Completed,iOS,1,Investment,In-store,7.902978180536235,25,657.373757615593,1
T10004471,05/12/23,03:15:25,57a0c198-dcdd-4614-a4a7-3d951fd9df6f,a228f82b-27bc-4864-ac66-5932e250a954,f93e4cdb-4d0c-4d40-bae4-a9534814a413,Investment,SamplePay,Sangli-Miraj & Kupwad,Andhra Pradesh,8.12.231.161,Pending,MacOS,0,Financial services and Taxes,In-store,103.47940622548018,17,28.254266881455603,0
T10004472,23/07/23,06:35:17,0d67de4a-2f0c-4eae-9590-03051a1ed644,be1a411e-e589-40ef-b95e-b412684a45f5,73a28d0f-63dc-48e0-ae14-ddf09d08a2fd,Refund,Alpha Bank,Bhind,Arunachal Pradesh,174.102.198.12,Pending,Android,0,More Services,Mobile,-38.59984005432476,0,11.573824665348013,0
T10004473,16/05/23,05:22:32,1706df96-bf79-4c3c-9f64-e9dbee5515fb,6a5c51d5-0c44-4f9f-b794-f820b9063286,87800a83-bae9-428b-9ad5-b40c37812a49,Purchase,Sigma Bank,Shahjahanpur,Assam,136.126.138.5,Completed,MacOS,0,Financial services and Taxes,Online,39.69682315507423,25,86.30626970018179,0
T10004474,17/03/24,02:37:55,30b2661c-bff0-4726-864d-dbd4c82692e5,ecd5362b-ae28-4a07-b58c-d7a2ea2ff557,0484b927-a4ef-41f9-925e-cccc3be3c944,Refund,SamplePay,Mango,Maharashtra,215.159.189.154,Completed,iOS,1,Utilities,Online,58.63934418287107,1,45.12074031766246,0
T10004475,12/02/24,11:05:38,5de383fd-59b5-4626-b826-0ac3b27dda49,93cbfd8b-5422-4cb4-afd7-5f6ba2a6fa70,db53f0be-6755-4884-84d3-7e55813ad8a1,Bill Payment,Dummy Bank,Rajkot,Punjab,104.121.21.161,Pending,Windows,20,Travel bookings,Mobile,-47.20881300922163,7,17.067700043617414,0
T10004476,09/12/23,03:29:18,4ab5dfb0-e67d-46b3-957d-f8bcaac6ec46,139f64e0-f9a5-4567-a7c0-4469af9dbc83,5c6ccde6-76fd-4e11-9be8-27d6048a2dd4,Investment,Alpha Bank,Faridabad,Tripura,138.151.54.248,Completed,MacOS,1,Donations and Devotion,In-store,-54.64535666954017,31,27.784216641046772,0
T10004477,12/02/24,11:19:47,5de383fd-59b5-4626-b826-0ac3b27dda49,93cbfd8b-5422-4cb4-afd7-5f6ba2a6fa70,db53f0be-6755-4884-84d3-7e55813ad8a1,Bill Payment,Dummy Bank,Rajkot,Punjab,104.121.21.161,Pending,Windows,18,Travel bookings,Mobile,-54.54628476265791,7,17.269461809527733,0
T10004478,12/09/23,02:55:48,fb871365-b2a7-43c9-a26c-94e41c217f3c,f24b7b4e-122d-46d1-afc2-79d9ba69eb2b,bb22ebc7-fba9-4768-806c-c1aadea66868,Bill Payment,SamplePay,Tenali,Manipur,43.9.19.182,Completed,Android,0,Brand Vouchers and OTT,Online,4.1089777129227425,11,48.61618438507075,0
T10004479,29/03/24,12:32:33,754a3e66-c7e6-4dfe-bb8a-2b4e4708c0e0,c3839364-357b-4a56-a959-e486dd5f2ce9,232822d6-713d-4763-93ff-98429824fdf5,Other,Bank of Data,Pallavaram,Haryana,124.77.51.158,Completed,MacOS,5,Donations and Devotion,Online,-59.25119481945837,18,4.863448948580349,0
T10004480,11/09/23,04:58:51,db8a84d1-cd4c-40af-8b32-b294a2002370,bf90868c-8149-4ec4-af11-2de62854a959,03f19362-42ca-42b8-8b94-ad99a68c9869,Investment,Gamma Bank,Burhanpur,Mizoram,98.103.86.192,Pending,Android,1,Brand Vouchers and OTT,In-store,97.11728906020241,12,204.52836850710463,1
T10004481,06/08/23,07:49:18,bfb2efd6-fa7c-41ac-860a-2244630b74b7,ea59b8d9-b345-42b9-a15b-18180166cf55,23629104-1ff4-4781-8dde-55cf084ea1b7,Purchase,Alpha Bank,Kozhikode,Sikkim,133.251.143.181,Failed,Windows,2,More Services,Online,-21.31983176887548,10,39.952889573342226,0
T10004482,01/03/24,13:23:49,0001a1fd-abdb-4e88-a2d1-58fc512be249,fa620a67-9719-44c1-8503-90336be5c041,8e4e97cd-110c-431b-b14e-189f4d402bff,Bill Payment,UPI Pay,Guwahati,Himachal Pradesh,27.223.59.215,Completed,Android,0,Utilities,Online,-3.1786845236869454,19,49.51527701746838,0
T10004483,24/04/23,08:15:29,35509419-a511-42c3-afd4-baf44b23e13e,42b0de14-77ea-4afd-b6d8-8306cf19aa23,18c97def-1165-48d4-b201-4eea06185014,Investment,Dummy Bank,Karimnagar,Kerala,21.199.73.243,Failed,MacOS,7,Investment,Mobile,-73.10664135234624,5,60.283089887357285,0
T10004484,16/12/23,03:03:05,d57d0bc8-84b4-41d3-b394-bdad7e804b41,efe6a274-6cb0-48a8-b7aa-02b0b007e368,634d1868-22bf-4e20-8baf-2de82dae46ce,Bill Payment,SamplePay,Gopalpur,Chhattisgarh,109.44.230.192,Completed,MacOS,1,Home delivery,Online,20.84435005799386,5,14.066099678333789,0
T10004485,06/01/24,05:54:02,95c581c0-b5c0-4c06-8dae-7f7c0c8ab843,e7c89233-3f46-4593-9dea-e3b7e6880b90,782e9443-98e8-404c-95cc-b60c8d03f2bb,Bill Payment,Alpha Bank,Baranagar,Mizoram,165.44.229.97,Pending,MacOS,0,Home delivery,Mobile,65.27500167295787,7,171.9049793507545,1
T10004486,26/11/23,11:38:07,b72553eb-e97f-4564-ba9d-05e985f84e2f,34c8eb44-40b0-40b0-977d-6bcccbde4dfd,c8e40661-f2e2-4829-8c73-77171c741f5a,Investment,CReditPAY,Jabalpur,Kerala,207.104.18.201,Completed,Windows,2,Investment,Mobile,-77.84760258658261,18,36.39989709229044,0
T10004487,14/09/23,04:30:50,281179b6-c81f-4624-b01f-4df1bf2e5522,abf4a847-3bc9-4ab1-9ebc-54b48cc60386,186766a2-52c1-4f85-9af6-50491fe45940,Other,UPI Pay,Kalyan-Dombivli,Bihar,170.145.69.30,Pending,Windows,3,Donations and Devotion,In-store,76.83250257520285,29,9.312886987508715,0
T10004488,24/03/24,03:31:33,c645c85f-5982-4aa6-9211-ab286d5be395,836372d9-bd36-44fa-80c8-769f1d50ecf3,24899d75-777c-4245-9c00-3ce5af4f38ff,Subscription,Other,Bidar,Haryana,121.227.239.121,Completed,iOS,3,More Services,Mobile,49.73135979609234,4,271.1938930365636,1
T10004489,17/07/23,06:13:30,1ef26598-18a5-4c28-ae6f-341190c1d932,a7289405-bbf9-4364-947f-78f6bbb20987,dc9d6f17-a9ac-441b-ac94-9884a5f4baaf,Investment,Gamma Bank,Kolkata,Gujarat,29.232.17.183,Pending,iOS,1,Investment,Mobile,53.60340110501318,28,83.07550624815835,1
T10004490,27/09/23,10:42:58,f8b3edc5-32bb-4241-9c1a-98522b046e7a,a9dd5650-79dc-4621-86ce-26fbd065e1fb,c5084fc3-f8fa-473e-b6c6-ff4b8b1d4b6a,Refund,Gamma Bank,Gorakhpur,West Bengal,68.239.201.208,Pending,Android,2,Financial services and Taxes,Mobile,5.513048382960732,12,3.895525408209115,0
T10004491,22/03/24,10:22:35,4ea980f9-6804-485b-92fd-a02dea7a6439,4f673010-7a16-463a-9eda-60d76601c638,d2636fd9-9079-41a9-9429-ffb9e98ee60f,Subscription,Alpha Bank,Visakhapatnam,Kerala,159.115.114.5,Pending,Windows,1,Donations and Devotion,Mobile,21.632119131562263,26,159.26137204473028,1
T10004492,26/07/23,08:22:13,d0d5fbf3-3296-4542-8a22-a4540572a8b8,5b4014ff-6f4f-4f59-996a-b834ea69b874,93f7056f-9447-424d-a8da-4c956c753d29,Bank Transfer,CReditPAY,Belgaum,Jharkhand,94.47.94.238,Pending,Windows,1,Home delivery,Online,15.49909158829752,26,38.5981128578067,0
T10004493,22/07/23,13:30:05,358332bb-972d-438a-b861-b67cf0898122,57c453e7-a2b9-4528-b5e5-acee850b4716,8f193b04-522c-4100-a434-10e49de0b1a9,Subscription,Gamma Bank,Rohtak,Jharkhand,180.199.149.196,Completed,Android,1,Travel bookings,Online,99.7260079532431,12,50.12359189840071,0
T10004494,26/03/24,02:43:36,7f04032d-ad04-4bd8-8446-19b7d3d767ed,1002125a-c269-4d40-bfc3-a01c88049ce5,8ae93eef-8361-4a32-896b-4de29d3971bb,Subscription,Gamma Bank,Miryalaguda,Meghalaya,188.149.22.170,Failed,Android,3,Utilities,Mobile,12.449304002501039,7,760.1850919998808,1
T10004495,16/10/23,01:50:45,1e08bce2-3b07-4e39-8b05-e6939292065b,8f7da2d4-65ce-40e5-ac77-7af824d4e47d,0d10c63c-8af9-4601-95b5-3d2fefc137c1,Subscription,CReditPAY,Bhilai,Karnataka,57.20.69.227,Pending,Android,0,Brand Vouchers and OTT,Online,-66.39513496037223,19,42.37927220665973,0
T10004496,19/06/23,07:54:40,5cc3057c-f73a-4b49-a862-8ec434410a40,3555e347-788a-48fb-aadc-a16c49f73e3d,3dd41ae2-f42a-4085-bc27-5ad221d1196f,Bill Payment,Other,Katni,Goa,116.141.58.194,Pending,Windows,3,Financial services and Taxes,Mobile,102.06238253762093,21,17.42890404941747,0
T10004497,27/07/23,06:22:00,b96b52a7-66fa-4724-8a0d-91d804c45a13,46097bac-32a0-409a-b948-4a17caaec2af,abe44dae-52b9-4fc6-9dfd-ea798094f937,Refund,Bank of Data,Chinsurah,Telangana,47.123.231.253,Completed,iOS,7,Travel bookings,Mobile,-4.891588602934798,1,37.58002024192464,0
T10004498,09/12/23,01:54:58,c520d91c-d4d8-4371-ab98-1a62ee8856c9,edbc7726-5a64-49e2-b1ef-6e2c1def5126,d57f6887-53bb-4686-b129-6cc468b87327,Other,Bank of Data,Warangal,Arunachal Pradesh,141.59.238.208,Completed,iOS,0,More Services,In-store,11.45498465058935,8,59.06294355378361,0
T10004499,16/06/23,10:08:29,2462357c-7d05-4dfd-80e9-1ec9c35c1e8e,57f0dfb4-03a3-470e-a488-938e22b56aa8,b84fbec7-7e8e-466c-90cf-4dfcfe23ad08,Purchase,UPI Pay,Nellore,Nagaland,188.116.179.166,Pending,Windows,5,Home delivery,Mobile,-99.59698566215881,5,23.21577318435157,0
T10004500,12/02/24,09:44:14,d6c5cd95-60ed-4caa-a0a3-276b42d38de2,4eb0596c-85cc-47a2-9cac-c116f946b34b,795f2616-4ed0-475d-be70-c7fa9b334936,Refund,Dummy Bank,Raichur,Jharkhand,54.100.170.0,Pending,Android,1,Investment,Mobile,-0.2627703309944292,11,5.169691649145291,0
T10004501,09/01/24,04:59:18,143d8392-1d76-4c64-ab4c-d928d3578dd0,bc58408e-f85c-45dc-a7f7-0edf84b1e524,5c747c07-5e09-4c91-a75e-5fd64db72b03,Bill Payment,Gamma Bank,Tirunelveli,Jharkhand,40.9.225.210,Failed,Android,2,Other,Mobile,-48.86878709747243,15,108.18342083820964,1
T10004502,26/07/23,08:53:25,d0d5fbf3-3296-4542-8a22-a4540572a8b8,5b4014ff-6f4f-4f59-996a-b834ea69b874,93f7056f-9447-424d-a8da-4c956c753d29,Bank Transfer,CReditPAY,Belgaum,Jharkhand,94.47.94.238,Pending,Windows,2,Home delivery,Online,16.484430017579832,22,36.6210344869074,0
T10004503,07/10/23,05:35:26,77df22aa-6361-459b-833c-2480a8932d5d,be4460e7-5aae-453c-b635-db05804bc4ff,ac91493b-43b3-44de-b553-74a63bb2d394,Bank Transfer,Gamma Bank,Agra,Nagaland,177.121.54.13,Pending,Android,1,Home delivery,In-store,80.80416899706225,27,10.084021462596072,0
T10004504,02/02/24,05:53:32,73d60351-66a9-4997-82aa-7afe19c20a3b,0304322e-d67e-40d1-bce1-f34827b14762,c714b279-ac62-4e1c-8e97-2e4fd9188ce9,Other,Sigma Bank,Hosur,Tripura,126.89.45.247,Completed,iOS,3,Travel bookings,Mobile,-43.82590066936038,15,8.735489111453148,0
T10004505,09/07/23,11:50:47,1f368e72-4c9e-418e-90b3-2e9098553813,bce34c20-a41c-40bd-960b-8d553f571449,edcfaa36-fb83-4300-943d-100d210f46cd,Refund,Sigma Bank,Amaravati,Andhra Pradesh,202.234.210.164,Completed,MacOS,1,Brand Vouchers and OTT,Online,58.61346094504625,3,25.718809611777644,0
T10004506,29/07/23,08:03:19,ed59a7fd-6f79-4d97-b199-4c1cdf831cda,cc0b9dc8-602f-4660-8906-b4e7d64f7a3b,8675c5d2-6489-4b20-a9fe-7b6f128205d7,Purchase,Sigma Bank,Buxar,Tamil Nadu,156.164.112.145,Completed,MacOS,2,More Services,Mobile,33.79598705291628,21,40.46021933771062,0
T10004507,27/12/23,06:58:10,44eccb9b-5bfb-4e3d-8d87-e81c4abb3530,2ce3887b-a72a-47de-8782-331c643f4991,abf00ea9-9387-4d6b-bdc8-2e671e784591,Subscription,SamplePay,Proddatur,Nagaland,196.29.54.106,Pending,MacOS,4,Utilities,Online,20.574714475786116,5,3.141170633941743,0
T10004508,28/08/23,09:59:23,da557bc8-c1af-464b-924f-1208adbf71e8,213a302c-3fea-4e55-ab11-de8623e2bafa,a897cf08-32e4-4182-ae3a-cfe6d3d109b2,Purchase,SamplePay,Bhiwani,Assam,131.232.177.62,Completed,iOS,20,More Services,Mobile,-21.1022561486386,6,192.97449471000874,1
T10004509,05/03/24,12:54:31,d69a1536-356a-4f42-af55-fea833986641,e404459c-89d6-4fc9-ae79-c48f2d46557e,3ea9da8b-cda3-4e51-bb59-d9225a73fccd,Bill Payment,Other,Narasaraopet,Meghalaya,31.143.139.138,Failed,Android,0,More Services,In-store,48.547075124171926,28,54.719099108121846,0
T10004510,14/11/23,05:02:05,56c4df6f-038c-4bda-b56c-7a9880c9255f,616ec6e7-93de-489c-a83f-2607843215e8,07eb0ed4-ff88-4c27-a193-4d3cea826212,Other,UPI Pay,Panipat,Gujarat,68.243.51.238,Completed,Android,1,Investment,In-store,-21.959347260590494,6,5.117137798380838,0
T10004511,12/09/23,04:51:31,8dc8b698-71b6-40ab-8df3-db663b930e78,cab87f25-dc80-422d-8ea3-15eed562c68f,a753e488-4b80-4bde-b658-2519dbc91cec,Bill Payment,Sigma Bank,Giridih,Sikkim,205.160.206.92,Pending,Android,0,Utilities,Mobile,36.378784797203195,22,85.5578990166749,0
T10004512,20/02/24,05:47:56,66e06e72-bacf-4f35-be6f-a9b5d78c4124,d7fd40b2-be30-4258-80d3-420d217ed7cc,a03ffa5a-7221-42df-90ec-e93749f842e7,Bill Payment,Dummy Bank,Akola,Himachal Pradesh,8.95.188.241,Completed,MacOS,0,Purchases,In-store,-83.5302081345352,17,44.0238936828524,0
T10004513,13/02/24,06:46:43,106d4c47-6981-4735-b936-8a63c6ca1b74,07db0b28-4202-454d-b6dc-d63b22812751,112d1d23-6f64-4acb-90e0-d7d10d17dc23,Other,CReditPAY,Fatehpur,Karnataka,2.66.240.233,Pending,Windows,0,Financial services and Taxes,In-store,-95.09510953575088,17,42.23718640009184,0
T10004514,23/05/23,06:12:10,c1009607-99a0-4e99-a381-01cb61311822,ac7a3066-36db-4f4b-b38f-074d83db12e2,9359c68c-e401-4106-a346-7d4c92f03f11,Bill Payment,Dummy Bank,Orai,Tamil Nadu,61.218.247.126,Failed,Android,2,More Services,In-store,85.049242401013,23,174.7514760069084,1
T10004515,10/10/23,03:23:39,d7b6b074-ef28-4120-8512-8e74b523485e,1ab0b349-bbec-4b54-af28-2437d1e534ed,177a3e93-b3ac-4cf6-b1d3-db4301aa3e75,Subscription,UPI Pay,Bardhaman,Manipur,58.72.178.207,Completed,Windows,2,Purchases,Online,-22.73199406562275,18,2.1282215824984387,0
T10004516,24/04/23,04:56:33,47e50466-ebed-431c-abf3-4592391432ac,a7777d25-d19b-4c20-ad9f-ed1ad64cdada,1b4d265b-8124-4b10-b98e-7e2303f72dfb,Subscription,Sigma Bank,Berhampore,Gujarat,218.159.12.197,Completed,Windows,4,Purchases,Online,26.468134868398497,23,3.8675574995570874,0
T10004517,27/01/24,12:24:54,9346752d-8511-45d3-83b6-8b7e9057b352,8b911aae-7d0f-443f-a1fe-065ce5b2192f,2010a887-c54e-46bf-b1b6-599f292aed06,Bill Payment,CReditPAY,Secunderabad,Nagaland,188.110.123.25,Pending,MacOS,0,Investment,Mobile,-50.88333828998427,16,20.557666487739883,0
T10004518,24/07/23,03:27:20,6696dc2b-d48e-4880-8845-e65aa1df8d7d,4ab8bcd6-295c-4ae5-b4f5-2f3182a969c8,a1f5d01e-a69f-404d-b2ce-6ff4bb17de62,Bill Payment,Gamma Bank,Hyderabad,Assam,34.163.43.64,Pending,iOS,5,Travel bookings,In-store,13.71904069427454,22,28.7623810484244,0
T10004519,04/08/23,10:18:17,c3a8492c-4696-4859-890f-97a3ac4e9374,18f3a39d-ca9f-4159-843a-6e72030a0bff,8c60914a-0625-48fb-a05d-503e48245937,Subscription,Gamma Bank,Jamnagar,Goa,189.237.178.19,Failed,Android,1,Financial services and Taxes,Online,72.30061671853483,20,4.813746823260741,0
T10004520,01/11/23,03:35:25,b9fa15e1-a280-4079-9ce0-c50e3382e5ec,7ed84450-227a-41db-895f-6a66ddb6cd3a,ea429c28-e01e-4168-9374-4f5296e18b5e,Purchase,SamplePay,Bardhaman,Punjab,180.16.71.179,Failed,MacOS,2,Home delivery,Online,62.35035345510553,10,37.50263027319251,0
T10004521,03/06/23,13:12:04,cbc5438f-dd3d-4c71-be50-d6285c803b68,01ec42f1-77fe-472c-8fa8-b0d9c067cc16,cff62387-caae-4836-9c0a-af88dba55e35,Bank Transfer,Sigma Bank,Noida,Uttarakhand,170.170.4.61,Failed,MacOS,2,Utilities,Online,-71.2238043558041,16,118.07948782572768,1
T10004522,20/06/23,07:30:41,f2c97873-6c3e-4564-b526-569eccdb1c48,372f4253-9222-4546-9d94-a0124a888ab6,bee66b01-e66c-4178-8e09-24abf5ae7f73,Investment,Alpha Bank,Dewas,Manipur,111.173.148.33,Pending,Android,1,Other,Mobile,49.872470444709094,25,342.54608696762847,1
T10004523,31/12/23,08:15:04,0caa0794-f81e-44fe-bfa0-8820e224a8a3,670e7c44-6732-497f-bfb0-b148aed0c1b1,d375b743-6638-4610-922c-6bf26ef278da,Purchase,Sigma Bank,Warangal,Himachal Pradesh,62.30.116.177,Pending,iOS,4,Other,Online,38.99845574633871,29,32.538645867999755,0
T10004524,06/12/23,06:11:35,f90dde6b-f1ba-4361-8679-d729b5030346,554802c8-df42-464e-bda8-360fb745c143,f55622ec-6373-40e6-a40a-d4a14e6ae110,Other,SamplePay,Raichur,Uttarakhand,213.249.187.2,Failed,Android,1,Utilities,Online,-25.08154327780192,24,469.03393840750607,1
T10004525,08/11/23,06:30:15,c69bd170-1891-46fb-bb83-5fda828f759d,1ee27078-97b6-451d-a001-7333304b4eea,0a12cca6-f6db-4a2b-b678-cf078c032fda,Other,SamplePay,Secunderabad,Andhra Pradesh,170.84.65.72,Completed,Android,2,Brand Vouchers and OTT,In-store,-5.187046440768183,17,484.75406288980514,1
T10004526,13/07/23,12:22:21,b5f0dc78-1683-43d5-ae94-adfb327c24a3,1c45e077-7b01-452b-9ffc-5824adb23f68,e6f8806e-b5e8-4582-b1ca-bbae12691199,Purchase,Gamma Bank,Silchar,Gujarat,159.11.82.70,Failed,Windows,2,Financial services and Taxes,Online,45.74701771506702,3,6.058248786826637,0
